#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2018/05/09 18:08
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
OIO      OIO tracer                     1.590E-01  1     2151 1.000E+00 molec/cm2
INO      INO tracer                     1.570E-01  1     2152 1.000E+00 molec/cm2
IONO     IONO tracer                    1.730E-01  1     2153 1.000E+00 molec/cm2
IONO2    IONO2 tracer                   1.890E-01  1     2154 1.000E+00 molec/cm2
I2O2     I2O2 tracer                    2.860E-01  1     2155 1.000E+00 molec/cm2
I2O3     I2O3 tracer                    3.020E-01  1     2156 1.000E+00 molec/cm2
I2O4     I2O4 tracer                    3.180E-01  1     2157 1.000E+00 molec/cm2
ISALA    ISALA tracer                   1.270E-01  1     2158 1.000E+00 molec/cm2
ISALC    ISALC tracer                   1.270E-01  1     2159 1.000E+00 molec/cm2
AERI     AERI tracer                    1.270E-01  1     2160 1.000E+00 molec/cm2
MONX     MONX tracer                   -1.000E-03  1     2161 1.000E+00 molec/cm2
CO2      CO2 tracer                     4.400E-02  1     2162 1.000E+00 molec/cm2
LBRO2H   LBRO2H tracer                 -1.000E-03  1     2163 1.000E+00 molec/cm2
LBRO2N   LBRO2N tracer                 -1.000E-03  1     2164 1.000E+00 molec/cm2
LISOPOH  LISOPOH tracer                -1.000E-03  1     2165 1.000E+00 molec/cm2
LISOPNO3 LISOPNO3 tracer               -1.000E-03  1     2166 1.000E+00 molec/cm2
LTRO2H   LTRO2H tracer                 -1.000E-03  1     2167 1.000E+00 molec/cm2
LTRO2N   LTRO2N tracer                 -1.000E-03  1     2168 1.000E+00 molec/cm2
LXRO2H   LXRO2H tracer                 -1.000E-03  1     2169 1.000E+00 molec/cm2
LXRO2N   LXRO2N tracer                 -1.000E-03  1     2170 1.000E+00 molec/cm2
PYAC     PYAC tracer                   -1.000E-03  1     2171 1.000E+00 molec/cm2
SO4H1    SO4H1 tracer                  -1.000E-03  1     2172 1.000E+00 molec/cm2
SO4H2    SO4H2 tracer                  -1.000E-03  1     2173 1.000E+00 molec/cm2
POX      POX tracer                    -1.000E-03  1     2174 1.000E+00 molec/cm2
LOX      LOX tracer                    -1.000E-03  1     2175 1.000E+00 molec/cm2
PCO      PCO tracer                    -1.000E-03  1     2176 1.000E+00 molec/cm2
LCO      LCO tracer                    -1.000E-03  1     2177 1.000E+00 molec/cm2
PSO4     PSO4 tracer                   -1.000E-03  1     2178 1.000E+00 molec/cm2
DHDC     DHDC tracer                    1.640E-01  1     2179 1.000E+00 molec/cm2
PMNN     PMNN tracer                   -1.000E-03  1     2180 1.000E+00 molec/cm2
TRO2     TRO2 tracer                   -1.000E-03  1     2181 1.000E+00 molec/cm2
BRO2     BRO2 tracer                   -1.000E-03  1     2182 1.000E+00 molec/cm2
N        N tracer                      -1.000E-03  1     2183 1.000E+00 molec/cm2
XRO2     XRO2 tracer                   -1.000E-03  1     2184 1.000E+00 molec/cm2
IMAO3    IMAO3 tracer                  -1.000E-03  1     2185 1.000E+00 molec/cm2
ETP      ETP tracer                    -1.000E-03  1     2186 1.000E+00 molec/cm2
RA3P     RA3P tracer                   -1.000E-03  1     2187 1.000E+00 molec/cm2
RB3P     RB3P tracer                   -1.000E-03  1     2188 1.000E+00 molec/cm2
RP       RP tracer                     -1.000E-03  1     2189 1.000E+00 molec/cm2
PP       PP tracer                     -1.000E-03  1     2190 1.000E+00 molec/cm2
PRPN     PRPN tracer                   -1.000E-03  1     2191 1.000E+00 molec/cm2
PIP      PIP tracer                    -1.000E-03  1     2192 1.000E+00 molec/cm2
R4P      R4P tracer                    -1.000E-03  1     2193 1.000E+00 molec/cm2
DHPCARP  DHPCARP tracer                 1.810E-01  1     2194 1.000E+00 molec/cm2
IAP      IAP tracer                    -1.000E-03  1     2195 1.000E+00 molec/cm2
VRP      VRP tracer                    -1.000E-03  1     2196 1.000E+00 molec/cm2
HPC52O2  HPC52O2 tracer                 1.650E-01  1     2197 1.000E+00 molec/cm2
ATOOH    ATOOH tracer                  -1.000E-03  1     2198 1.000E+00 molec/cm2
DHMOB    DHMOB tracer                  -1.000E-03  1     2199 1.000E+00 molec/cm2
ISNP     ISNP tracer                   -1.000E-03  1     2200 1.000E+00 molec/cm2
MAOP     MAOP tracer                   -1.000E-03  1     2201 1.000E+00 molec/cm2
MRP      MRP tracer                    -1.000E-03  1     2202 1.000E+00 molec/cm2
INPN     INPN tracer                   -1.000E-03  1     2203 1.000E+00 molec/cm2
MOBAOO   MOBAOO tracer                 -1.000E-03  1     2204 1.000E+00 molec/cm2
DIBOO    DIBOO tracer                  -1.000E-03  1     2205 1.000E+00 molec/cm2
MACRNO2  MACRNO2 tracer                -1.000E-03  1     2206 1.000E+00 molec/cm2
H        H tracer                      -1.000E-03  1     2207 1.000E+00 molec/cm2
ROH      ROH tracer                    -1.000E-03  1     2208 1.000E+00 molec/cm2
ISNOHOO  ISNOHOO tracer                -1.000E-03  1     2209 1.000E+00 molec/cm2
MVKOO    MVKOO tracer                  -1.000E-03  1     2210 1.000E+00 molec/cm2
ISNOOB   ISNOOB tracer                 -1.000E-03  1     2211 1.000E+00 molec/cm2
GAOO     GAOO tracer                   -1.000E-03  1     2212 1.000E+00 molec/cm2
CH3CHOO  CH3CHOO tracer                -1.000E-03  1     2213 1.000E+00 molec/cm2
IEPOXOO  IEPOXOO tracer                -1.000E-03  1     2214 1.000E+00 molec/cm2
MGLYOO   MGLYOO tracer                 -1.000E-03  1     2215 1.000E+00 molec/cm2
PRN1     PRN1 tracer                   -1.000E-03  1     2216 1.000E+00 molec/cm2
MGLOO    MGLOO tracer                  -1.000E-03  1     2217 1.000E+00 molec/cm2
A3O2     A3O2 tracer                   -1.000E-03  1     2218 1.000E+00 molec/cm2
CH2OO    CH2OO tracer                  -1.000E-03  1     2219 1.000E+00 molec/cm2
MAN2     MAN2 tracer                   -1.000E-03  1     2220 1.000E+00 molec/cm2
ISNOOA   ISNOOA tracer                 -1.000E-03  1     2221 1.000E+00 molec/cm2
PO2      PO2 tracer                    -1.000E-03  1     2222 1.000E+00 molec/cm2
B3O2     B3O2 tracer                   -1.000E-03  1     2223 1.000E+00 molec/cm2
ISOPNDO2 ISOPNDO2 tracer               -1.000E-03  1     2224 1.000E+00 molec/cm2
MACROO   MACROO tracer                 -1.000E-03  1     2225 1.000E+00 molec/cm2
R4N1     R4N1 tracer                   -1.000E-03  1     2226 1.000E+00 molec/cm2
MAOPO2   MAOPO2 tracer                 -1.000E-03  1     2227 1.000E+00 molec/cm2
ATO2     ATO2 tracer                   -1.000E-03  1     2228 1.000E+00 molec/cm2
RCO3     RCO3 tracer                   -1.000E-03  1     2229 1.000E+00 molec/cm2
OLND     OLND tracer                   -1.000E-03  1     2230 1.000E+00 molec/cm2
OLNN     OLNN tracer                   -1.000E-03  1     2231 1.000E+00 molec/cm2
LIMO2    LIMO2 tracer                  -1.000E-03  1     2232 1.000E+00 molec/cm2
KO2      KO2 tracer                    -1.000E-03  1     2233 1.000E+00 molec/cm2
ISOPNBO2 ISOPNBO2 tracer               -1.000E-03  1     2234 1.000E+00 molec/cm2
PIO2     PIO2 tracer                   -1.000E-03  1     2235 1.000E+00 molec/cm2
HC5OO    HC5OO tracer                  -1.000E-03  1     2236 1.000E+00 molec/cm2
NMAO3    NMAO3 tracer                  -1.000E-03  1     2237 1.000E+00 molec/cm2
VRO2     VRO2 tracer                   -1.000E-03  1     2238 1.000E+00 molec/cm2
HC5      HC5 tracer                    -1.000E-03  1     2239 1.000E+00 molec/cm2
RIO2     RIO2 tracer                   -1.000E-03  1     2240 1.000E+00 molec/cm2
INO2     INO2 tracer                   -1.000E-03  1     2241 1.000E+00 molec/cm2
R4O2     R4O2 tracer                   -1.000E-03  1     2242 1.000E+00 molec/cm2
ETO2     ETO2 tracer                   -1.000E-03  1     2243 1.000E+00 molec/cm2
MRO2     MRO2 tracer                   -1.000E-03  1     2244 1.000E+00 molec/cm2
MCO3     MCO3 tracer                   -1.000E-03  1     2245 1.000E+00 molec/cm2
MO2      MO2 tracer                    -1.000E-03  1     2246 1.000E+00 molec/cm2
OH       OH tracer                     -1.000E-03  1     2247 1.000E+00 molec/cm2
O1D      O1D tracer                    -1.000E-03  1     2248 1.000E+00 molec/cm2
HO2      HO2 tracer                    -1.000E-03  1     2249 1.000E+00 molec/cm2
O        O tracer                      -1.000E-03  1     2250 1.000E+00 molec/cm2
H2       H2 tracer                     -1.000E-03  1     2251 1.000E+00 molec/cm2
MOH      MOH tracer                    -1.000E-03  1     2252 1.000E+00 molec/cm2
N2       N2 tracer                     -1.000E-03  1     2253 1.000E+00 molec/cm2
O2       O2 tracer                     -1.000E-03  1     2254 1.000E+00 molec/cm2
RCOOH    RCOOH tracer                  -1.000E-03  1     2255 1.000E+00 molec/cm2
#==============================================================================
# GEOS-CHEM tracers [kg/s]
#==============================================================================
NO       NO tracer                      3.000E-02  1     3001 1.000E+00 kg/s
O3       O3 tracer                      4.800E-02  1     3002 1.000E+00 kg/s
PAN      PAN tracer                     1.210E-01  1     3003 1.000E+00 kg/s
CO       CO tracer                      2.800E-02  1     3004 1.000E+00 kg/s
ALK4     ALK4 tracer                    1.200E-02  4     3005 1.000E+00 kg C/s
ISOP     ISOP tracer                    1.200E-02  5     3006 1.000E+00 kg C/s
HNO3     HNO3 tracer                    6.300E-02  1     3007 1.000E+00 kg/s
H2O2     H2O2 tracer                    3.400E-02  1     3008 1.000E+00 kg/s
ACET     ACET tracer                    1.200E-02  3     3009 1.000E+00 kg C/s
MEK      MEK tracer                     1.200E-02  4     3010 1.000E+00 kg C/s
ALD2     ALD2 tracer                    1.200E-02  2     3011 1.000E+00 kg C/s
RCHO     RCHO tracer                    5.800E-02  1     3012 1.000E+00 kg/s
MVK      MVK tracer                     7.000E-02  1     3013 1.000E+00 kg/s
MACR     MACR tracer                    7.000E-02  1     3014 1.000E+00 kg/s
NPMN     NPMN tracer                    1.470E-01  1     3015 1.000E+00 kg/s
PPN      PPN tracer                     1.350E-01  1     3016 1.000E+00 kg/s
R4N2     R4N2 tracer                    1.190E-01  1     3017 1.000E+00 kg/s
PRPE     PRPE tracer                    1.200E-02  3     3018 1.000E+00 kg C/s
C3H8     C3H8 tracer                    1.200E-02  3     3019 1.000E+00 kg C/s
CH2O     CH2O tracer                    3.000E-02  1     3020 1.000E+00 kg/s
C2H6     C2H6 tracer                    1.200E-02  2     3021 1.000E+00 kg C/s
N2O5     N2O5 tracer                    1.080E-01  1     3022 1.000E+00 kg/s
HNO4     HNO4 tracer                    7.900E-02  1     3023 1.000E+00 kg/s
MP       MP tracer                      4.800E-02  1     3024 1.000E+00 kg/s
DMS      DMS tracer                     6.200E-02  1     3025 1.000E+00 kg/s
SO2      SO2 tracer                     6.400E-02  1     3026 1.000E+00 kg/s
SO4      SO4 tracer                     9.600E-02  1     3027 1.000E+00 kg/s
SO4s     SO4s tracer                    3.140E-02  1     3028 1.000E+00 kg/s
MSA      MSA tracer                     9.600E-02  1     3029 1.000E+00 kg/s
NH3      NH3 tracer                     1.700E-02  1     3030 1.000E+00 kg/s
NH4      NH4 tracer                     1.800E-02  1     3031 1.000E+00 kg/s
NIT      NIT tracer                     6.200E-02  1     3032 1.000E+00 kg/s
NITs     NITs tracer                    3.140E-02  1     3033 1.000E+00 kg/s
BCPI     BCPI tracer                    1.200E-02  1     3034 1.000E+00 kg/s
OCPI     OCPI tracer                    1.200E-02  1     3035 1.000E+00 kg/s
BCPO     BCPO tracer                    1.200E-02  1     3036 1.000E+00 kg/s
OCPO     OCPO tracer                    1.200E-02  1     3037 1.000E+00 kg/s
DST1     DST1 tracer                    2.900E-02  1     3038 1.000E+00 kg/s
DST2     DST2 tracer                    2.900E-02  1     3039 1.000E+00 kg/s
DST3     DST3 tracer                    2.900E-02  1     3040 1.000E+00 kg/s
DST4     DST4 tracer                    2.900E-02  1     3041 1.000E+00 kg/s
SALA     SALA tracer                    3.140E-02  1     3042 1.000E+00 kg/s
SALC     SALC tracer                    3.140E-02  1     3043 1.000E+00 kg/s
Br2      Br2 tracer                     1.600E-01  1     3044 1.000E+00 kg/s
Br       Br tracer                      8.000E-02  1     3045 1.000E+00 kg/s
BrO      BrO tracer                     9.600E-02  1     3046 1.000E+00 kg/s
HOBr     HOBr tracer                    9.700E-02  1     3047 1.000E+00 kg/s
HBr      HBr tracer                     8.100E-02  1     3048 1.000E+00 kg/s
BrNO2    BrNO2 tracer                   1.260E-01  1     3049 1.000E+00 kg/s
BrNO3    BrNO3 tracer                   1.420E-01  1     3050 1.000E+00 kg/s
CHBr3    CHBr3 tracer                   2.530E-01  1     3051 1.000E+00 kg/s
CH2Br2   CH2Br2 tracer                  1.740E-01  1     3052 1.000E+00 kg/s
CH3Br    CH3Br tracer                   9.500E-02  1     3053 1.000E+00 kg/s
MPN      MPN tracer                     9.300E-02  1     3054 1.000E+00 kg/s
ISOPND   ISOPND tracer                  1.470E-01  1     3055 1.000E+00 kg/s
ISOPNB   ISOPNB tracer                  1.470E-01  1     3056 1.000E+00 kg/s
MOBA     MOBA tracer                    1.140E-01  1     3057 1.000E+00 kg/s
PROPNN   PROPNN tracer                  1.190E-01  1     3058 1.000E+00 kg/s
HAC      HAC tracer                     7.400E-02  1     3059 1.000E+00 kg/s
GLYC     GLYC tracer                    6.000E-02  1     3060 1.000E+00 kg/s
MVKN     MVKN tracer                    1.490E-01  1     3061 1.000E+00 kg/s
MACRN    MACRN tracer                   1.490E-01  1     3062 1.000E+00 kg/s
MAP      MAP tracer                     7.600E-02  1     3063 1.000E+00 kg/s
NO2      NO2 tracer                     4.600E-02  1     3064 1.000E+00 kg/s
NO3      NO3 tracer                     6.200E-02  1     3065 1.000E+00 kg/s
HNO2     HNO2 tracer                    4.700E-02  1     3066 1.000E+00 kg/s
BENZ     BENZ tracer                    1.200E-02  6     3067 1.000E+00 kg C/s
TOLU     TOLU tracer                    1.200E-02  7     3068 1.000E+00 kg C/s
XYLE     XYLE tracer                    1.200E-02  8     3069 1.000E+00 kg C/s
MTPA     MTPA tracer                    1.362E-01  1     3070 1.000E+00 kg/s
LIMO     LIMO tracer                    1.362E-01  1     3071 1.000E+00 kg/s
SOAP     SOAP tracer                    1.500E-01  1     3072 1.000E+00 kg/s
SOAS     SOAS tracer                    1.500E-01  1     3073 1.000E+00 kg/s
EOH      EOH tracer                     1.200E-02  2     3074 1.000E+00 kg C/s
MGLY     MGLY tracer                    7.200E-02  1     3075 1.000E+00 kg/s
GLYX     GLYX tracer                    5.800E-02  1     3076 1.000E+00 kg/s
ACTA     ACTA tracer                    6.000E-02  1     3077 1.000E+00 kg/s
HPALD    HPALD tracer                   1.160E-01  1     3078 1.000E+00 kg/s
DHDN     DHDN tracer                    2.260E-01  1     3079 1.000E+00 kg/s
ETHLN    ETHLN tracer                   1.050E-01  1     3080 1.000E+00 kg/s
HCOOH    HCOOH tracer                   4.600E-02  1     3081 1.000E+00 kg/s
IEPOXA   IEPOXA tracer                  1.180E-01  1     3082 1.000E+00 kg/s
IEPOXB   IEPOXB tracer                  1.180E-01  1     3083 1.000E+00 kg/s
IEPOXD   IEPOXD tracer                  1.180E-01  1     3084 1.000E+00 kg/s
ISN1     ISN1 tracer                    1.470E-01  1     3085 1.000E+00 kg/s
RIPA     RIPA tracer                    1.180E-01  1     3086 1.000E+00 kg/s
RIPB     RIPB tracer                    1.180E-01  1     3087 1.000E+00 kg/s
RIPD     RIPD tracer                    1.180E-01  1     3088 1.000E+00 kg/s
IMAE     IMAE tracer                    1.020E-01  1     3089 1.000E+00 kg/s
SOAIE    SOAIE tracer                   1.180E-01  1     3090 1.000E+00 kg/s
SOAME    SOAME tracer                   1.020E-01  1     3091 1.000E+00 kg/s
SOAGX    SOAGX tracer                   5.800E-02  1     3092 1.000E+00 kg/s
SOAMG    SOAMG tracer                   7.200E-02  1     3093 1.000E+00 kg/s
LVOC     LVOC tracer                    1.540E-01  1     3094 1.000E+00 kg/s
LVOCOA   LVOCOA tracer                  1.540E-01  1     3095 1.000E+00 kg/s
ISN1OG   ISN1OG tracer                  2.260E-01  1     3096 1.000E+00 kg/s
ISN1OA   ISN1OA tracer                  2.260E-01  1     3097 1.000E+00 kg/s
MONITS   MONITS tracer                  2.150E-01  1     3098 1.000E+00 kg/s
MONITU   MONITU tracer                  2.150E-01  1     3099 1.000E+00 kg/s
HONIT    HONIT tracer                   2.150E-01  1     3100 1.000E+00 kg/s
IONITA   IONITA tracer                  1.400E-02  1     3101 1.000E+00 kg/s
MONITA   MONITA tracer                  1.400E-02  1     3102 1.000E+00 kg/s
INDIOL   INDIOL tracer                  1.020E-01  1     3103 1.000E+00 kg/s
IPMN     IPMN tracer                    1.470E-01  1     3104 1.000E+00 kg/s
HC187    HC187 tracer                   1.870E-01  1     3105 1.000E+00 kg/s
N2O      N2O tracer                     4.400E-02  1     3106 1.000E+00 kg/s
OCS      OCS tracer                     6.000E-02  1     3107 1.000E+00 kg/s
CH4      CH4 tracer                     1.600E-02  1     3108 1.000E+00 kg/s
BrCl     BrCl tracer                    1.150E-01  1     3109 1.000E+00 kg/s
HCl      HCl tracer                     3.600E-02  1     3110 1.000E+00 kg/s
CCl4     CCl4 tracer                    1.520E-01  1     3111 1.000E+00 kg/s
CH3Cl    CH3Cl tracer                   5.000E-02  1     3112 1.000E+00 kg/s
CH3CCl3  CH3CCl3 tracer                 1.330E-01  1     3113 1.000E+00 kg/s
CFC113   CFC113 tracer                  1.870E-01  1     3114 1.000E+00 kg/s
CFC114   CFC114 tracer                  1.870E-01  1     3115 1.000E+00 kg/s
CFC115   CFC115 tracer                  1.870E-01  1     3116 1.000E+00 kg/s
HCFC123  HCFC123 tracer                 1.170E-01  1     3117 1.000E+00 kg/s
HCFC141b HCFC141b tracer                1.170E-01  1     3118 1.000E+00 kg/s
HCFC142b HCFC142b tracer                1.170E-01  1     3119 1.000E+00 kg/s
CFC11    CFC11 tracer                   1.370E-01  1     3120 1.000E+00 kg/s
CFC12    CFC12 tracer                   1.210E-01  1     3121 1.000E+00 kg/s
HCFC22   HCFC22 tracer                  8.600E-02  1     3122 1.000E+00 kg/s
H1211    H1211 tracer                   1.650E-01  1     3123 1.000E+00 kg/s
H1301    H1301 tracer                   1.490E-01  1     3124 1.000E+00 kg/s
H2402    H2402 tracer                   2.600E-01  1     3125 1.000E+00 kg/s
Cl       Cl tracer                      3.500E-02  1     3126 1.000E+00 kg/s
ClO      ClO tracer                     5.100E-02  1     3127 1.000E+00 kg/s
HOCl     HOCl tracer                    5.200E-02  1     3128 1.000E+00 kg/s
ClNO3    ClNO3 tracer                   9.700E-02  1     3129 1.000E+00 kg/s
ClNO2    ClNO2 tracer                   8.100E-02  1     3130 1.000E+00 kg/s
ClOO     ClOO tracer                    6.700E-02  1     3131 1.000E+00 kg/s
OClO     OClO tracer                    6.700E-02  1     3132 1.000E+00 kg/s
Cl2      Cl2 tracer                     7.100E-02  1     3133 1.000E+00 kg/s
Cl2O2    Cl2O2 tracer                   1.030E-01  1     3134 1.000E+00 kg/s
H2O      H2O tracer                     1.800E-02  1     3135 1.000E+00 kg/s
BrSALA   BrSALA tracer                  8.000E-02  1     3136 1.000E+00 kg/s
BrSALC   BrSALC tracer                  8.000E-02  1     3137 1.000E+00 kg/s
CHCl3    CHCl3 tracer                   1.190E-01  1     3138 1.000E+00 kg/s
CH2Cl2   CH2Cl2 tracer                  8.500E-02  1     3139 1.000E+00 kg/s
CH3I     CH3I tracer                    1.420E-01  1     3140 1.000E+00 kg/s
CH2I2    CH2I2 tracer                   2.680E-01  1     3141 1.000E+00 kg/s
CH2ICl   CH2ICl tracer                  1.670E-01  1     3142 1.000E+00 kg/s
CH2IBr   CH2IBr tracer                  2.210E-01  1     3143 1.000E+00 kg/s
HOI      HOI tracer                     1.440E-01  1     3144 1.000E+00 kg/s
I2       I2 tracer                      2.540E-01  1     3145 1.000E+00 kg/s
IBr      IBr tracer                     2.070E-01  1     3146 1.000E+00 kg/s
ICl      ICl tracer                     1.620E-01  1     3147 1.000E+00 kg/s
I        I tracer                       1.270E-01  1     3148 1.000E+00 kg/s
IO       IO tracer                      1.430E-01  1     3149 1.000E+00 kg/s
HI       HI tracer                      1.280E-01  1     3150 1.000E+00 kg/s
OIO      OIO tracer                     1.590E-01  1     3151 1.000E+00 kg/s
INO      INO tracer                     1.570E-01  1     3152 1.000E+00 kg/s
IONO     IONO tracer                    1.730E-01  1     3153 1.000E+00 kg/s
IONO2    IONO2 tracer                   1.890E-01  1     3154 1.000E+00 kg/s
I2O2     I2O2 tracer                    2.860E-01  1     3155 1.000E+00 kg/s
I2O3     I2O3 tracer                    3.020E-01  1     3156 1.000E+00 kg/s
I2O4     I2O4 tracer                    3.180E-01  1     3157 1.000E+00 kg/s
ISALA    ISALA tracer                   1.270E-01  1     3158 1.000E+00 kg/s
ISALC    ISALC tracer                   1.270E-01  1     3159 1.000E+00 kg/s
AERI     AERI tracer                    1.270E-01  1     3160 1.000E+00 kg/s
MONX     MONX tracer                   -1.000E-03  1     3161 1.000E+00 kg/s
CO2      CO2 tracer                     4.400E-02  1     3162 1.000E+00 kg/s
LBRO2H   LBRO2H tracer                 -1.000E-03  1     3163 1.000E+00 kg/s
LBRO2N   LBRO2N tracer                 -1.000E-03  1     3164 1.000E+00 kg/s
LISOPOH  LISOPOH tracer                -1.000E-03  1     3165 1.000E+00 kg/s
LISOPNO3 LISOPNO3 tracer               -1.000E-03  1     3166 1.000E+00 kg/s
LTRO2H   LTRO2H tracer                 -1.000E-03  1     3167 1.000E+00 kg/s
LTRO2N   LTRO2N tracer                 -1.000E-03  1     3168 1.000E+00 kg/s
LXRO2H   LXRO2H tracer                 -1.000E-03  1     3169 1.000E+00 kg/s
LXRO2N   LXRO2N tracer                 -1.000E-03  1     3170 1.000E+00 kg/s
PYAC     PYAC tracer                   -1.000E-03  1     3171 1.000E+00 kg/s
SO4H1    SO4H1 tracer                  -1.000E-03  1     3172 1.000E+00 kg/s
SO4H2    SO4H2 tracer                  -1.000E-03  1     3173 1.000E+00 kg/s
POX      POX tracer                    -1.000E-03  1     3174 1.000E+00 kg/s
LOX      LOX tracer                    -1.000E-03  1     3175 1.000E+00 kg/s
PCO      PCO tracer                    -1.000E-03  1     3176 1.000E+00 kg/s
LCO      LCO tracer                    -1.000E-03  1     3177 1.000E+00 kg/s
PSO4     PSO4 tracer                   -1.000E-03  1     3178 1.000E+00 kg/s
DHDC     DHDC tracer                    1.640E-01  1     3179 1.000E+00 kg/s
PMNN     PMNN tracer                   -1.000E-03  1     3180 1.000E+00 kg/s
TRO2     TRO2 tracer                   -1.000E-03  1     3181 1.000E+00 kg/s
BRO2     BRO2 tracer                   -1.000E-03  1     3182 1.000E+00 kg/s
N        N tracer                      -1.000E-03  1     3183 1.000E+00 kg/s
XRO2     XRO2 tracer                   -1.000E-03  1     3184 1.000E+00 kg/s
IMAO3    IMAO3 tracer                  -1.000E-03  1     3185 1.000E+00 kg/s
ETP      ETP tracer                    -1.000E-03  1     3186 1.000E+00 kg/s
RA3P     RA3P tracer                   -1.000E-03  1     3187 1.000E+00 kg/s
RB3P     RB3P tracer                   -1.000E-03  1     3188 1.000E+00 kg/s
RP       RP tracer                     -1.000E-03  1     3189 1.000E+00 kg/s
PP       PP tracer                     -1.000E-03  1     3190 1.000E+00 kg/s
PRPN     PRPN tracer                   -1.000E-03  1     3191 1.000E+00 kg/s
PIP      PIP tracer                    -1.000E-03  1     3192 1.000E+00 kg/s
R4P      R4P tracer                    -1.000E-03  1     3193 1.000E+00 kg/s
DHPCARP  DHPCARP tracer                 1.810E-01  1     3194 1.000E+00 kg/s
IAP      IAP tracer                    -1.000E-03  1     3195 1.000E+00 kg/s
VRP      VRP tracer                    -1.000E-03  1     3196 1.000E+00 kg/s
HPC52O2  HPC52O2 tracer                 1.650E-01  1     3197 1.000E+00 kg/s
ATOOH    ATOOH tracer                  -1.000E-03  1     3198 1.000E+00 kg/s
DHMOB    DHMOB tracer                  -1.000E-03  1     3199 1.000E+00 kg/s
ISNP     ISNP tracer                   -1.000E-03  1     3200 1.000E+00 kg/s
MAOP     MAOP tracer                   -1.000E-03  1     3201 1.000E+00 kg/s
MRP      MRP tracer                    -1.000E-03  1     3202 1.000E+00 kg/s
INPN     INPN tracer                   -1.000E-03  1     3203 1.000E+00 kg/s
MOBAOO   MOBAOO tracer                 -1.000E-03  1     3204 1.000E+00 kg/s
DIBOO    DIBOO tracer                  -1.000E-03  1     3205 1.000E+00 kg/s
MACRNO2  MACRNO2 tracer                -1.000E-03  1     3206 1.000E+00 kg/s
H        H tracer                      -1.000E-03  1     3207 1.000E+00 kg/s
ROH      ROH tracer                    -1.000E-03  1     3208 1.000E+00 kg/s
ISNOHOO  ISNOHOO tracer                -1.000E-03  1     3209 1.000E+00 kg/s
MVKOO    MVKOO tracer                  -1.000E-03  1     3210 1.000E+00 kg/s
ISNOOB   ISNOOB tracer                 -1.000E-03  1     3211 1.000E+00 kg/s
GAOO     GAOO tracer                   -1.000E-03  1     3212 1.000E+00 kg/s
CH3CHOO  CH3CHOO tracer                -1.000E-03  1     3213 1.000E+00 kg/s
IEPOXOO  IEPOXOO tracer                -1.000E-03  1     3214 1.000E+00 kg/s
MGLYOO   MGLYOO tracer                 -1.000E-03  1     3215 1.000E+00 kg/s
PRN1     PRN1 tracer                   -1.000E-03  1     3216 1.000E+00 kg/s
MGLOO    MGLOO tracer                  -1.000E-03  1     3217 1.000E+00 kg/s
A3O2     A3O2 tracer                   -1.000E-03  1     3218 1.000E+00 kg/s
CH2OO    CH2OO tracer                  -1.000E-03  1     3219 1.000E+00 kg/s
MAN2     MAN2 tracer                   -1.000E-03  1     3220 1.000E+00 kg/s
ISNOOA   ISNOOA tracer                 -1.000E-03  1     3221 1.000E+00 kg/s
PO2      PO2 tracer                    -1.000E-03  1     3222 1.000E+00 kg/s
B3O2     B3O2 tracer                   -1.000E-03  1     3223 1.000E+00 kg/s
ISOPNDO2 ISOPNDO2 tracer               -1.000E-03  1     3224 1.000E+00 kg/s
MACROO   MACROO tracer                 -1.000E-03  1     3225 1.000E+00 kg/s
R4N1     R4N1 tracer                   -1.000E-03  1     3226 1.000E+00 kg/s
MAOPO2   MAOPO2 tracer                 -1.000E-03  1     3227 1.000E+00 kg/s
ATO2     ATO2 tracer                   -1.000E-03  1     3228 1.000E+00 kg/s
RCO3     RCO3 tracer                   -1.000E-03  1     3229 1.000E+00 kg/s
OLND     OLND tracer                   -1.000E-03  1     3230 1.000E+00 kg/s
OLNN     OLNN tracer                   -1.000E-03  1     3231 1.000E+00 kg/s
LIMO2    LIMO2 tracer                  -1.000E-03  1     3232 1.000E+00 kg/s
KO2      KO2 tracer                    -1.000E-03  1     3233 1.000E+00 kg/s
ISOPNBO2 ISOPNBO2 tracer               -1.000E-03  1     3234 1.000E+00 kg/s
PIO2     PIO2 tracer                   -1.000E-03  1     3235 1.000E+00 kg/s
HC5OO    HC5OO tracer                  -1.000E-03  1     3236 1.000E+00 kg/s
